x0000,y0000
1777575135.1289122,-0.0476074219
1777575135.1389122,-0.0476074219
1777575135.1489122,-0.0476074219
1777575135.1589122,-0.0476074219
1777575135.1689122,-0.0476074219
1777575135.1789122,-0.0476074219
1777575135.1889122,-0.0476074219
1777575135.1989121,-0.0476074219
1777575135.2089121,-0.0476074219
1777575135.2189124,-0.0476074219
1777575135.2289124,-0.0476074219
1777575135.2389123,-0.0476074219
1777575135.2489123,-0.0476074219
1777575135.2589123,-0.0476074219
1777575135.2689123,-0.0476074219
1777575135.2789123,-0.0476074219
1777575135.2889123,-0.0476074219
1777575135.2989123,0.041015625
1777575135.3089123,0.041015625
1777575135.3189123,0.041015625
1777575135.3289123,0.041015625
1777575135.3389122,0.041015625
1777575135.3489122,0.041015625
1777575135.3589122,0.041015625
1777575135.3689122,0.041015625
1777575135.3789122,0.041015625
1777575135.3889122,0.041015625
1777575135.3989122,0.041015625
1777575135.4089122,0.041015625
1777575135.4189124,0.041015625
1777575135.4289124,0.041015625
1777575135.4389124,0.041015625
1777575135.4489124,0.041015625
1777575135.4589124,0.041015625
1777575135.4689124,0.041015625
1777575135.4789124,0.041015625
1777575135.4889123,0.041015625
1777575135.4989123,-0.1853027344
1777575135.5089123,-0.1853027344
1777575135.5189123,-0.1853027344
1777575135.5289123,-0.1853027344
1777575135.5389123,-0.1853027344
1777575135.5489123,-0.1853027344
1777575135.5589123,-0.1853027344
1777575135.5689123,-0.1853027344
1777575135.5789123,-0.1853027344
1777575135.5889122,-0.1853027344
1777575135.5989122,-0.1853027344
1777575135.6089122,-0.1853027344
1777575135.6189125,-0.1853027344
1777575135.6289124,-0.1853027344
1777575135.6389124,-0.1853027344
1777575135.6489124,-0.1853027344
1777575135.6589124,-0.1853027344
1777575135.6689124,-0.1853027344
1777575135.6789124,-0.1853027344
1777575135.6889124,-0.1853027344
1777575135.6989124,-0.0544433594
1777575135.7089124,-0.0544433594
1777575135.7189124,-0.0544433594
1777575135.7289124,-0.0544433594
1777575135.7389123,-0.0544433594
1777575135.7489123,-0.0544433594
1777575135.7589123,-0.0544433594
1777575135.7689123,-0.0544433594
1777575135.7789123,-0.0544433594
1777575135.7889123,-0.0544433594
1777575135.7989123,-0.0544433594
1777575135.8089123,-0.0544433594
1777575135.8189125,-0.0544433594
1777575135.8289125,-0.0544433594
1777575135.8389125,-0.0544433594
