Command_x,Command_y,Target_x,Target_y
1779989254.961026,0.0000000000,1779989254.961026,0.
1779989255.061026,0.0000000000,1779989255.061026,0.
1779989255.161026,0.0000000000,1779989255.161026,0.
1779989255.2610261,0.0000000000,1779989255.2610261,0.
1779989255.361026,0.0000000000,1779989255.361026,0.
1779989255.461026,0.0000000000,1779989255.461026,0.
1779989255.561026,0.0000000000,1779989255.561026,0.
1779989255.661026,0.0000000000,1779989255.661026,0.
1779989255.7610261,0.0000000000,1779989255.7610261,0.
1779989255.861026,0.0000000000,1779989255.861026,0.
1779989255.961026,0.0000000000,1779989255.961026,0.
1779989256.061026,0.0000000000,1779989256.061026,0.
1779989256.161026,0.0000000000,1779989256.161026,0.
1779989256.2610261,0.0000000000,1779989256.2610261,0.
1779989256.361026,0.0000000000,1779989256.361026,0.
1779989256.461026,0.0000000000,1779989256.461026,0.
1779989256.561026,0.0000000000,1779989256.561026,0.
1779989256.661026,0.0000000000,1779989256.661026,0.
1779989256.7610261,0.0000000000,1779989256.7610261,0.
1779989256.861026,0.0000000000,1779989256.861026,0.
1779989256.961026,0.0000000000,1779989256.961026,0.
1779989257.061026,0.0000000000,1779989257.061026,0.
1779989257.161026,0.0000000000,1779989257.161026,0.
1779989257.2610261,0.0000000000,1779989257.2610261,0.
1779989257.361026,0.0000000000,1779989257.361026,0.
1779989257.461026,0.0000000000,1779989257.461026,0.
1779989257.561026,0.0000000000,1779989257.561026,0.
1779989257.661026,0.0000000000,1779989257.661026,0.
1779989257.7610261,0.0000000000,1779989257.7610261,0.
1779989257.861026,0.0000000000,1779989257.861026,0.
1779989257.961026,0.0000000000,1779989257.961026,0.
1779989258.061026,0.0000000000,1779989258.061026,0.
1779989258.161026,0.0000000000,1779989258.161026,0.
1779989258.2610261,0.0000000000,1779989258.2610261,0.
1779989258.361026,0.0000000000,1779989258.361026,0.
1779989258.461026,0.0000000000,1779989258.461026,0.
1779989258.561026,0.0000000000,1779989258.561026,0.
1779989258.661026,0.0000000000,1779989258.661026,0.
1779989258.7610261,0.0000000000,1779989258.7610261,0.
1779989258.861026,0.0000000000,1779989258.861026,0.
1779989258.961026,0.0000000000,1779989258.961026,0.
1779989259.061026,0.0000000000,1779989259.061026,0.
1779989259.161026,0.0000000000,1779989259.161026,0.
1779989259.2610261,0.0000000000,1779989259.2610261,0.
1779989259.361026,0.0000000000,1779989259.361026,0.
1779989259.461026,0.0000000000,1779989259.461026,0.
1779989259.561026,0.0000000000,1779989259.561026,0.
1779989259.661026,0.0000000000,1779989259.661026,0.
1779989259.7610261,0.0000000000,1779989259.7610261,0.
1779989259.861026,0.0000000000,1779989259.861026,0.
1779989259.961026,0.0000000000,1779989259.961026,0.
1779989260.061026,0.0000000000,1779989260.061026,0.
1779989260.161026,0.0000000000,1779989260.161026,0.
1779989260.2610261,0.0000000000,1779989260.2610261,0.
1779989260.361026,0.0000000000,1779989260.361026,0.
1779989260.461026,0.0000000000,1779989260.461026,0.
1779989260.561026,0.0000000000,1779989260.561026,0.
1779989260.661026,0.0000000000,1779989260.661026,0.
1779989260.7610261,0.0000000000,1779989260.7610261,0.
1779989260.861026,0.0000000000,1779989260.861026,0.
1779989260.961026,0.0000000000,1779989260.961026,0.
1779989261.061026,0.0000000000,1779989261.061026,0.
