L_E_x,L_E_y,L_I_x,L_I_y,L_D_x,L_D_y,R_E_x,R_E_y,R_I_x,R_I_y,R_D_x,R_D_y,A_E_x,A_E_y,A_I_x,A_I_y,A_D_x,A_D_y
1778162202.773019,-3.2202549763,1778162202.773019,6100.2057493053,1778162202.773019,-4.4223572587,1778162202.773019,-1.4729557872,1778162202.773019,5306.0775586212,1778162202.773019,-20.3323767252,1778162202.773019,-12.1536216627,1778162202.773019,-130.1740095016,1778162202.773019,1.5850498148
1778162202.873019,17.5075285599,1778162202.873019,6102.1626769802,1778162202.873019,14.5638577305,1778162202.873019,8.9668561767,1778162202.873019,5307.0798341173,1778162202.873019,-8.9591628930,1778162202.873019,-11.3217454074,1778162202.873019,-131.4984885074,1778162202.873019,2.1376388659
1778162202.9730191,0.,1778162202.9730191,6102.1626769802,1778162202.9730191,-6.7349804851,1778162202.9730191,9.9552318472,1778162202.9730191,5307.9582487431,1778162202.9730191,-6.9431025779,1778162202.9730191,-11.7092061353,1778162202.9730191,-132.3995834744,1778162202.9730191,1.4203922502
1778162203.073019,10.622486756,1778162203.073019,6103.9170156797,1778162203.073019,0.3704126652,1778162203.073019,-19.2475759825,1778162203.073019,5304.7794980193,1778162203.073019,-23.9313132676,1778162203.073019,-11.6213341552,1778162203.073019,-134.3835733299,1778162203.073019,1.3298245405
1778162203.1730192,-27.9403075921,1778162203.1730192,6101.8585781996,1778162203.1730192,-52.0100369460,1778162203.1730192,-22.2729048108,1778162203.1730192,5303.1276961,1778162203.1730192,-25.6175367489,1778162203.1730192,-12.5395605511,1778162203.1730192,-135.3132517095,1778162203.1730192,-0.0416674608
1778162203.273019,-3.4336772501,1778162203.273019,6101.3639042161,1778162203.273019,-29.7982621397,1778162203.273019,-12.4949900533,1778162203.273019,5301.3337073113,1778162203.273019,-16.2455427642,1778162203.273019,-12.7028718946,1778162203.273019,-137.2115651127,1778162203.273019,-0.1467831479
1778162203.373019,14.483745467,1778162203.373019,6102.7125482539,1778162203.373019,-7.5760426192,1778162203.373019,-19.3766310655,1778162203.373019,5299.5294580451,1778162203.373019,-22.0114872132,1778162203.373019,-13.0665764819,1778162203.373019,-138.3594541874,1778162203.373019,-0.5461146805
1778162203.4730191,37.9693995882,1778162203.4730191,6106.2361106620,1778162203.4730191,18.4893633119,1778162203.4730191,-1.0172193499,1778162203.4730191,5299.4348472648,1778162203.4730191,-0.0709929508,1778162203.4730191,-12.8178010299,1778162203.4730191,-139.5344788503,1778162203.4730191,-0.2201255686
1778162203.573019,0.,1778162203.573019,6106.2361106620,1778162203.573019,-9.1639976206,1778162203.573019,-17.4152216642,1778162203.573019,5296.8759155467,1778162203.573019,-11.2238180545,1778162203.573019,-11.8289751646,1778162203.573019,-141.2866048329,1778162203.573019,0.4694643611
1778162203.6730192,-9.2693688244,1778162203.6730192,6105.5920472841,1778162203.6730192,-21.5880859767,1778162203.6730192,23.2401542886,1778162203.6730192,5298.490622526,1778162203.6730192,48.4130324408,1778162203.6730192,-10.0625615843,1778162203.6730192,-141.9861757286,1778162203.6730192,2.9633105084
1778162203.773019,31.9552433242,1778162203.773019,6110.2252622996,1778162203.773019,9.0033014616,1778162203.773019,8.3669059939,1778162203.773019,5299.7037535461,1778162203.773019,33.3137217567,1778162203.773019,-10.0350929281,1778162203.773019,-143.4915190253,1778162203.773019,2.6852909297
1778162203.873019,41.0376385137,1778162203.873019,6114.0223944344,1778162203.873019,17.918801721,1778162203.873019,-16.1102189081,1778162203.873019,5298.2131078071,1778162203.873019,3.5285899733,1778162203.873019,-10.6543001719,1778162203.873019,-144.3711747409,1778162203.873019,1.6667843481
1778162203.9730191,24.5272525603,1778162203.9730191,6116.099483444,1778162203.9730191,-3.3693255685,1778162203.9730191,-37.7191413239,1778162203.9730191,5295.0188776758,1778162203.9730191,-22.3412156733,1778162203.9730191,-10.9111291574,1778162203.9730191,-145.3363431224,1778162203.9730191,1.2097633901
1778162204.073019,17.9253747808,1778162204.073019,6118.8479283689,1778162204.073019,-7.3381417782,1778162204.073019,-2.0388596777,1778162204.073019,5294.7062672138,1778162204.073019,3.1637481691,1778162204.073019,-9.7045826611,1778162204.073019,-146.7833141856,1778162204.073019,1.8979967516
1778162204.1730192,34.4602262564,1778162204.1730192,6120.9478682210,1778162204.1730192,20.5295316096,1778162204.1730192,24.8775122591,1778162204.1730192,5296.2222443239,1778162204.1730192,47.0177218615,1778162204.1730192,-7.5320650535,1778162204.1730192,-147.2827051628,1778162204.1730192,4.9848970367
1778162204.273019,1.2731346208,1778162204.273019,6121.1255983793,1778162204.273019,-5.2963342188,1778162204.273019,15.70179555,1778162204.273019,5298.4142469672,1778162204.273019,35.743182611,1778162204.273019,-5.9173403252,1778162204.273019,-148.0659669568,1778162204.273019,5.7062901133
1778162204.373019,-30.4273148515,1778162204.373019,6117.4233689326,1778162204.373019,-30.8201794079,1778162204.373019,12.2669192966,1778162204.373019,5299.9068155036,1778162204.373019,29.3458549693,1778162204.373019,-4.0877480758,1778162204.373019,-148.5712266972,1778162204.373019,6.6158724861
1778162204.4730191,-11.2848681711,1778162204.4730191,6116.2256413016,1778162204.4730191,-9.7023424989,1778162204.4730191,-6.3510627398,1778162204.4730191,5299.2327419286,1778162204.4730191,8.8695683329,1778162204.4730191,-4.421330264,1778162204.4730191,-149.0399970093,1778162204.4730191,5.6396584393
1778162204.573019,9.8947398011,1778162204.573019,6117.1171769592,1778162204.573019,14.7741540297,1778162204.573019,-15.5330821788,1778162204.573019,5297.8331666443,1778162204.573019,-2.2079844703,1778162204.573019,-5.7315803365,1778162204.573019,-149.5841751124,1778162204.573019,3.6956658159
1778162204.6730192,13.8094151864,1778162204.6730192,6119.1716236111,1778162204.6730192,15.928073817,1778162204.6730192,-18.2363853890,1778162204.6730192,5295.1200804859,1778162204.6730192,-3.8042488177,1778162204.6730192,-6.4062103950,1778162204.6730192,-150.5010562621,1778162204.6730192,2.8547380229
1778162204.773019,13.2016905851,1778162204.773019,6120.470164868,1778162204.773019,13.7174199013,1778162204.773019,25.3631248167,1778162204.773019,5297.6147504703,1778162204.773019,40.9034749123,1778162204.773019,-4.5028846880,1778162204.773019,-150.9685655991,1778162204.773019,4.4024802665
1778162204.873019,-2.4642300363,1778162204.873019,6120.2201761235,1778162204.873019,-3.0967901967,1778162204.873019,-2.1245077474,1778162204.873019,5297.3992230557,1778162204.873019,9.7178790316,1778162204.873019,-2.9947354095,1778162204.873019,-151.2415571381,1778162204.873019,5.6166820682
1778162204.9730191,-9.8455958272,1778162204.9730191,6118.9442813432,1778162204.9730191,-8.4830310409,1778162204.9730191,-12.5833240612,1778162204.9730191,5295.7685528841,1778162204.9730191,0.6753802474,1778162204.9730191,-3.4033297243,1778162204.9730191,-151.7198264312,1778162204.9730191,4.7642610999
1778162205.073019,-7.2367632412,1778162205.073019,6118.0213109929,1778162205.073019,-5.5892122000,1778162205.073019,-10.9514212637,1778162205.073019,5294.3718161179,1778162205.073019,1.8873714388,1778162205.073019,-3.8486607328,1778162205.073019,-152.1648955379,1778162205.073019,3.9027424414
1778162205.1730192,-23.9899057715,1778162205.1730192,6114.7545526743,1778162205.1730192,-17.3332002091,1778162205.1730192,-8.2956094655,1778162205.1730192,5293.2421810102,1778162205.1730192,3.6489612050,1778162205.1730192,-4.3915540659,1778162205.1730192,-152.7919604180,1778162205.1730192,3.1322610609
1778162205.273019,-11.4358920143,1778162205.273019,6113.5676599810,1778162205.273019,-3.5038965754,1778162205.273019,-54.2686397994,1778162205.273019,5287.6097494306,1778162205.273019,-41.0110814863,1778162205.273019,-4.9743011624,1778162205.273019,-153.2773755724,1778162205.273019,2.221863743
1778162205.373019,11.0753523508,1778162205.373019,6114.9964542737,1778162205.373019,14.2961682723,1778162205.373019,-44.3118268203,1778162205.373019,5281.8933137327,1778162205.373019,-29.1917972620,1778162205.373019,-5.3965426675,1778162205.373019,-153.8543532241,1778162205.373019,1.6047497157
1778162205.4730191,-6.1312563324,1778162205.4730191,6114.5431356368,1778162205.4730191,-10.4058489975,1778162205.4730191,0.,1778162205.4730191,5281.8933137327,1778162205.4730191,33.6597624566,1778162205.4730191,-4.8804714697,1778162205.4730191,-154.3278041449,1778162205.4730191,1.9762561272
1778162205.573019,41.0457671405,1778162205.573019,6120.1091529647,1778162205.573019,25.4247303593,1778162205.573019,-17.7998329667,1778162205.573019,5279.4795868385,1778162205.573019,17.1674439391,1778162205.573019,-5.2352806878,1778162205.573019,-155.0322415104,1778162205.573019,1.5149412302
1778162205.6730192,12.1825424831,1778162205.6730192,6121.7381116272,1778162205.6730192,1.2962300854,1778162205.6730192,-3.6613740069,1778162205.6730192,5278.9900142828,1778162205.6730192,26.0244511850,1778162205.6730192,-5.1223982361,1778162205.6730192,-155.7764340527,1778162205.6730192,1.4411459336
1778162205.773019,-13.9298027225,1778162205.773019,6120.3001948422,1778162205.773019,-24.1296980447,1778162205.773019,17.4654132023,1778162205.773019,5280.7928883547,1778162205.773019,43.888663944,1778162205.773019,-4.4941522675,1778162205.773019,-156.2647346848,1778162205.773019,1.8752474757
1778162205.873019,51.3130606011,1778162205.873019,6128.1764445883,1778162205.873019,20.7884119904,1778162205.873019,-11.771253699,1778162205.873019,5278.9860379678,1778162205.873019,20.4527183943,1778162205.873019,-4.6209444853,1778162205.873019,-156.9232256878,1778162205.873019,1.5987465998
1778162205.9730191,-4.2470848185,1778162205.9730191,6127.7678987020,1778162205.9730191,-39.0486047391,1778162205.9730191,46.4649272588,1778162205.9730191,5283.4555870930,1778162205.9730191,78.9491217037,1778162205.9730191,-5.1770766997,1778162205.9730191,-157.4217775993,1778162205.9730191,0.8613715708
1778162206.073019,-14.0128145788,1778162206.073019,6126.4256937150,1778162206.073019,-45.3393076613,1778162206.073019,13.2214423089,1778162206.073019,5284.7219872772,1778162206.073019,36.3474222231,1778162206.073019,-6.3009582106,1778162206.073019,-157.9901129465,1778162206.073019,-0.4707782562
1778162206.1730192,8.4744478294,1778162206.1730192,6127.5685249532,1778162206.1730192,-24.1303748703,1778162206.1730192,-12.3145842232,1778162206.1730192,5283.0612830501,1778162206.1730192,13.7770053447,1778162206.1730192,-9.7062423961,1778162206.1730192,-159.3550919240,1778162206.1730192,-2.8451673013
1778162206.273019,18.2580310877,1778162206.273019,6130.4353810385,1778162206.273019,-15.4865060489,1778162206.273019,-17.1582707261,1778162206.273019,5280.3671040949,1778162206.273019,9.3145325767,1778162206.273019,-12.0827735453,1778162206.273019,-160.9839032763,1778162206.273019,-4.3235979904
1778162206.373019,-22.6586593533,1778162206.373019,6128.4357556195,1778162206.373019,-60.3024066116,1778162206.373019,-22.1346911404,1778162206.373019,5278.4136893136,1778162206.373019,2.7441576772,1778162206.373019,-13.0347548476,1778162206.373019,-162.3506340149,1778162206.373019,-4.7991597405
1778162206.4730191,32.6390976224,1778162206.4730191,6132.8186037570,1778162206.4730191,-13.091891581,1778162206.4730191,21.6800626050,1778162206.4730191,5281.3249122068,1778162206.4730191,35.0988685373,1778162206.4730191,-13.679164435,1778162206.4730191,-164.2624289614,1778162206.4730191,-4.7803279808
1778162206.573019,-2.6748875743,1778162206.573019,6132.5732645051,1778162206.573019,-50.2848741993,1778162206.573019,6.5390361823,1778162206.573019,5281.9246647324,1778162206.573019,15.0808861971,1778162206.573019,-13.4258200101,1778162206.573019,-165.563394156,1778162206.573019,-4.0408464781
1778162206.6730192,-33.2227191344,1778162206.6730192,6129.3524578324,1778162206.6730192,-76.7665682717,1778162206.6730192,24.1078244831,1778162206.6730192,5284.2618259108,1778162206.6730192,31.6950079179,1778162206.6730192,-14.4935304714,1778162206.6730192,-166.8837126492,1778162206.6730192,-4.8088194955
1778162206.773019,34.012261786,1778162206.773019,6134.7386465133,1778162206.773019,-26.6329180542,1778162206.773019,-10.5316810466,1778162206.773019,5282.5940209067,1778162206.773019,6.6517135497,1778162206.773019,-17.2357906939,1778162206.773019,-169.3415367124,1778162206.773019,-6.2509809375
1778162206.873019,4.0432816299,1778162206.873019,6135.149446175,1778162206.873019,-53.4664925415,1778162206.873019,-21.4278258591,1778162206.873019,5280.4169402999,1778162206.873019,-4.7379432858,1778162206.873019,-20.0089108636,1778162206.873019,-171.4705129808,1778162206.873019,-8.2321643281
1778162206.9730191,-4.5180747163,1778162206.9730191,6134.7849532623,1778162206.9730191,-58.7320791634,1778162206.9730191,-27.6593690771,1778162206.9730191,5278.1855565738,1778162206.9730191,-11.9885287568,1778162206.9730191,-22.0490620475,1778162206.9730191,-173.6192349122,1778162206.9730191,-9.5024444703
1778162207.073019,26.5189853504,1778162207.073019,6137.5985832394,1778162207.073019,-23.6058654171,1778162207.073019,-16.8900546498,1778162207.073019,5276.3935199007,1778162207.073019,-0.6395315261,1778162207.073019,-23.6436895863,1778162207.073019,-175.9992130801,1778162207.073019,-10.1363691153
1778162207.1730192,36.3311969215,1778162207.1730192,6143.2592709905,1778162207.1730192,-14.9476449747,1778162207.1730192,-13.6470779982,1778162207.1730192,5274.2672275649,1778162207.1730192,1.5058454536,1778162207.1730192,-26.9961935419,1778162207.1730192,-179.8569356349,1778162207.1730192,-11.4688015322
1778162207.273019,38.6778299733,1778162207.273019,6148.2183934014,1778162207.273019,-11.6226640263,1778162207.273019,-32.9929826992,1778162207.273019,5270.0369265786,1778162207.273019,-13.733005888,1778162207.273019,-28.9028537265,1778162207.273019,-183.9435106725,1778162207.273019,-11.6704325385
1778162207.373019,35.3067542206,1778162207.373019,6151.7092807241,1778162207.373019,-13.8698958989,1778162207.373019,-2.2545823514,1778162207.373019,5269.814010845,1778162207.373019,18.7292868567,1778162207.373019,-29.0082513190,1778162207.373019,-186.8015867795,1778162207.373019,-10.6103633377
1778162207.4730191,49.9518288989,1778162207.4730191,6159.2357225417,1778162207.4730191,-2.7631970190,1778162207.4730191,-22.99154254,1778162207.4730191,5266.3498129614,1778162207.4730191,3.0934405103,1778162207.4730191,-28.3199382843,1778162207.4730191,-190.9258498075,1778162207.4730191,-9.0766854064
1778162207.573019,30.3479974121,1778162207.573019,6162.7906341530,1778162207.573019,-19.2225121873,1778162207.573019,-6.2751752796,1778162207.573019,5265.6147435790,1778162207.573019,17.0546044026,1778162207.573019,-27.6988912819,1778162207.573019,-193.8175181361,1778162207.573019,-7.5741245252
1778162207.6730192,15.6542993805,1778162207.6730192,6163.9408126354,1778162207.6730192,-37.2988569709,1778162207.6730192,-52.2525444034,1778162207.6730192,5261.7755091458,1778162207.6730192,-47.2267305636,1778162207.6730192,-27.2202443385,1778162207.6730192,-196.4536616919,1778162207.6730192,-6.3224716614
1778162207.773019,25.0910510997,1778162207.773019,6167.6326411196,1778162207.773019,-27.1554008544,1778162207.773019,13.3102660948,1778162207.773019,5263.7339331298,1778162207.773019,2.0551625989,1778162207.773019,-24.5414056957,1778162207.773019,-199.9402010114,1778162207.773019,-3.8046164496
1778162207.873019,0.,1778162207.873019,6167.6326411196,1778162207.873019,-49.7656776322,1778162207.873019,24.531316863,1778162207.873019,5266.1644996598,1778162207.873019,13.1748723116,1778162207.873019,-22.2447924559,1778162207.873019,-202.1386394352,1778162207.873019,-1.1003378481
1778162207.9730191,63.6012372766,1778162207.9730191,6174.6899380779,1778162207.9730191,12.5291156082,1778162207.9730191,-11.1645370772,1778162207.9730191,5264.9257374212,1778162207.9730191,-20.3140577049,1778162207.9730191,-22.0379658124,1778162207.9730191,-204.3350275796,1778162207.9730191,-0.7827797917
1778162208.073019,11.594035022,1778162208.073019,6175.8061434925,1778162208.073019,-42.7437206391,1778162208.073019,0.,1778162208.073019,5264.9257374212,1778162208.073019,-6.6858705770,1778162208.073019,-21.9610928573,1778162208.073019,-206.5736323925,1778162208.073019,-0.6290881398
1778162208.1730192,42.0823356365,1778162208.1730192,6181.8058696372,1778162208.1730192,-17.0847242024,1778162208.1730192,-39.8696180214,1778162208.1730192,5259.2402346428,1778162208.1730192,-33.9758740458,1778162208.1730192,-19.9933162923,1778162208.1730192,-209.4937195559,1778162208.1730192,0.7811222119
1778162208.273019,31.7256269397,1778162208.273019,6186.0584079194,1778162208.273019,-23.1027683855,1778162208.273019,20.0937912360,1778162208.273019,5261.9330147584,1778162208.273019,14.1670017113,1778162208.273019,-19.3283045860,1778162208.273019,-212.1914290118,1778162208.273019,1.1794715602
